"transformation_date","item_name","Transformation_ID","Lot_ID","farm_name","Harvesting_ID","product_desc","quantity","transformer_quantity","transfored_product_desc","lot_code_hyperlink","Subsequent_ID","is_contaminated"
"2023-02-21","lettuce","TR498","498","Mena Farm","H498","Mena Farm,lettuce,672,LBS",672,2058,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Mena Farm_498","498","false"
"2022-03-26","cilantro","TR499","499","Sunnydale Farm","H499","Sunnydale Farm,cilantro,7476,LBS",7476,1654,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sunnydale Farm_499","499","false"
"2021-11-01","Item","TR500","500","Red Barn Farms","H500","Red Barn Farms,Item,9539,LBS",9539,5232,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Red Barn Farms_500","500","true"
"2021-09-13","spinach","TR501","501","Mena Farm","H501","Mena Farm,spinach,839,LBS",839,2231,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Mena Farm_501","501","false"
"2021-12-03","potato","TR502","502","Deep Root Farms","H502","Deep Root Farms,potato,8809,LBS",8809,3138,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Deep Root Farms_502","502","false"
"2021-11-05","cilantro","TR503","503","Sunnydale Farm","H503","Sunnydale Farm,cilantro,7787,LBS",7787,1050,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sunnydale Farm_503","503","false"
"2021-08-19","cilantro","TR504","504","Sunnydale Farm","H504","Sunnydale Farm,cilantro,7579,LBS",7579,8592,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunnydale Farm_504","504","false"
"2022-08-24","basil","TR505","505","Sweetwater Farm ","H505","Sweetwater Farm ,basil,6533,LBS",6533,9789,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sweetwater Farm _505","505","false"
"2022-02-26","kale","TR506","506","Starview Farms","H506","Starview Farms,kale,1724,LBS",1724,5535,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Starview Farms_506","506","false"
"2023-01-03","Item","TR507","507","Red Barn Farms","H507","Red Barn Farms,Item,9826,LBS",9826,7325,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Red Barn Farms_507","507","false"
"2021-12-01","kale","TR508","508","Cerritos Farm","H508","Cerritos Farm,kale,1658,LBS",1658,8895,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_508","508","false"
"2022-05-05","spinach","TR509","509","Mena Farm","H509","Mena Farm,spinach,842,LBS",842,9721,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Mena Farm_509","509","false"
"2022-03-10","basil","TR510","510","Sweetwater Farm ","H510","Sweetwater Farm ,basil,6824,LBS",6824,8772,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sweetwater Farm _510","510","false"
"2021-09-11","arugula","TR511","511","Potomac Vegetable Farms","H511","Potomac Vegetable Farms,arugula,2337,LBS",2337,7279,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Potomac Vegetable Farms_511","511","false"
"2022-05-23","basil","TR512","512","Orchard Valley Farm","H512","Orchard Valley Farm,basil,7144,LBS",7144,224,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Orchard Valley Farm_512","512","false"
"2022-09-05","spinach","TR513","513","Cerritos Farm","H513","Cerritos Farm,spinach,1422,LBS",1422,8143,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Cerritos Farm_513","513","false"
"2022-05-06","bell peppers","TR514","514","Sunny Fields Farm ","H514","Sunny Fields Farm ,bell peppers,5560,LBS",5560,147,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _514","514","true"
"2023-02-28","Cucumbers","TR515","515","Green Acres Farm","H515","Green Acres Farm,Cucumbers,4855,LBS",4855,1910,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Green Acres Farm_515","515","false"
"2023-01-31","cilantro","TR516","516","Sunnydale Farm","H516","Sunnydale Farm,cilantro,7737,LBS",7737,3460,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sunnydale Farm_516","516","true"
"2021-12-14","melons","TR517","517","scissortail farms","H517","scissortail farms,melons,3220,LBS",3220,9850,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_517","517","false"
"2022-10-29","Item","TR518","518","Meadowlark Farm","H518","Meadowlark Farm,Item,9423,LBS",9423,4003,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowlark Farm_518","518","false"
"2021-08-10","potato","TR519","519","Deep Root Farms","H519","Deep Root Farms,potato,8639,LBS",8639,7230,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_519","519","false"
"2021-09-17","basil","TR520","520","Sweetwater Farm ","H520","Sweetwater Farm ,basil,6849,LBS",6849,9946,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sweetwater Farm _520","520","false"
"2022-08-20","Item","TR521","521","Meadowlark Farm","H521","Meadowlark Farm,Item,9365,LBS",9365,3243,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowlark Farm_521","521","false"
"2022-06-24","Item","TR522","522","Red Barn Farms","H522","Red Barn Farms,Item,9897,LBS",9897,3220,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Red Barn Farms_522","522","false"
"2021-10-31","lettuce","TR523","523","Hidden gems Farm","H523","Hidden gems Farm,lettuce,381,LBS",381,8816,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Hidden gems Farm_523","523","false"
"2022-03-27","chili peppers","TR524","524","Harvest Moon Farms","H524","Harvest Moon Farms,chili peppers,5965,LBS",5965,6769,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Harvest Moon Farms_524","524","false"
"2022-05-17","potato","TR525","525","Deep Root Farms","H525","Deep Root Farms,potato,8957,LBS",8957,1608,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_525","525","false"
"2022-09-28","chili peppers","TR526","526","Sunny Fields Farm ","H526","Sunny Fields Farm ,chili peppers,5772,LBS",5772,1050,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sunny Fields Farm _526","526","false"
"2022-04-28","bell peppers","TR527","527","Green Acres Farm","H527","Green Acres Farm,bell peppers,5098,LBS",5098,818,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_527","527","false"
"2021-08-21","kale","TR528","528","Starview Farms","H528","Starview Farms,kale,2055,LBS",2055,9947,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_528","528","false"
"2022-01-25","melons","TR529","529","scissortail farms","H529","scissortail farms,melons,3149,LBS",3149,9268,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","scissortail farms_529","529","false"
"2022-10-08","Tomatoes","TR530","530","Burnt Mill Farm","H530","Burnt Mill Farm,Tomatoes,4234,LBS",4234,9531,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Burnt Mill Farm_530","530","false"
"2022-05-27","potato","TR531","531","Meadowlark Farm","H531","Meadowlark Farm,potato,9065,LBS",9065,4828,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowlark Farm_531","531","false"
"2021-08-04","arugula","TR532","532","scissortail farms","H532","scissortail farms,arugula,2759,LBS",2759,4209,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_532","532","true"
"2022-01-22","melons","TR533","533","roland farms","H533","roland farms,melons,3449,LBS",3449,6376,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_533","533","false"
"2023-02-04","Cucumbers","TR534","534","Green Acres Farm","H534","Green Acres Farm,Cucumbers,4910,LBS",4910,1666,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_534","534","false"
"2023-01-25","lettuce","TR535","535","Hidden gems Farm","H535","Hidden gems Farm,lettuce,180,LBS",180,8745,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Hidden gems Farm_535","535","false"
"2022-05-28","melons","TR536","536","roland farms","H536","roland farms,melons,3335,LBS",3335,2293,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","roland farms_536","536","false"
"2022-01-28","cilantro","TR537","537","Sunnydale Farm","H537","Sunnydale Farm,cilantro,7691,LBS",7691,1917,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Sunnydale Farm_537","537","false"
"2022-06-25","Tomatoes","TR538","538","Burnt Mill Farm","H538","Burnt Mill Farm,Tomatoes,3852,LBS",3852,6997,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Burnt Mill Farm_538","538","false"
"2023-01-17","melons","TR539","539","roland farms","H539","roland farms,melons,3569,LBS",3569,1372,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","roland farms_539","539","false"
"2023-02-01","kale","TR540","540","Starview Farms","H540","Starview Farms,kale,1837,LBS",1837,3824,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Starview Farms_540","540","false"
"2022-12-15","arugula","TR541","541","Potomac Vegetable Farms","H541","Potomac Vegetable Farms,arugula,2529,LBS",2529,9528,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Potomac Vegetable Farms_541","541","false"
"2021-09-28","basil","TR542","542","Orchard Valley Farm","H542","Orchard Valley Farm,basil,6952,LBS",6952,9571,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_542","542","false"
"2022-10-10","melons","TR543","543","roland farms","H543","roland farms,melons,3559,LBS",3559,2059,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_543","543","false"
"2022-12-20","melons","TR544","544","scissortail farms","H544","scissortail farms,melons,3100,LBS",3100,8102,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_544","544","false"
"2021-10-19","basil","TR545","545","Orchard Valley Farm","H545","Orchard Valley Farm,basil,7110,LBS",7110,9648,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Orchard Valley Farm_545","545","false"
"2022-02-18","potato","TR546","546","Deep Root Farms","H546","Deep Root Farms,potato,8773,LBS",8773,4740,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_546","546","false"
"2021-09-08","Item","TR547","547","Meadowlark Farm","H547","Meadowlark Farm,Item,9394,LBS",9394,8076,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowlark Farm_547","547","false"
"2022-10-07","Tomatoes","TR548","548","roland farms","H548","roland farms,Tomatoes,3645,LBS",3645,862,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","roland farms_548","548","false"
"2022-02-05","spinach","TR549","549","Cerritos Farm","H549","Cerritos Farm,spinach,1315,LBS",1315,9736,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Cerritos Farm_549","549","false"
"2022-05-29","kale","TR550","550","Starview Farms","H550","Starview Farms,kale,1910,LBS",1910,1760,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Starview Farms_550","550","false"
"2022-03-07","Tomatoes","TR551","551","Burnt Mill Farm","H551","Burnt Mill Farm,Tomatoes,3849,LBS",3849,6547,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Burnt Mill Farm_551","551","true"
"2021-08-24","Item","TR552","552","Red Barn Farms","H552","Red Barn Farms,Item,9958,LBS",9958,2067,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Red Barn Farms_552","552","true"
"2023-01-11","chili peppers","TR553","553","Harvest Moon Farms","H553","Harvest Moon Farms,chili peppers,6231,LBS",6231,4025,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Harvest Moon Farms_553","553","false"
"2023-01-07","basil","TR554","554","Orchard Valley Farm","H554","Orchard Valley Farm,basil,6980,LBS",6980,1782,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Orchard Valley Farm_554","554","false"
"2022-10-02","kale","TR555","555","Starview Farms","H555","Starview Farms,kale,2053,LBS",2053,8923,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Starview Farms_555","555","false"
"2021-09-13","Tomatoes","TR556","556","Burnt Mill Farm","H556","Burnt Mill Farm,Tomatoes,4082,LBS",4082,8348,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Burnt Mill Farm_556","556","false"
"2021-10-24","lettuce","TR557","557","Hidden gems Farm","H557","Hidden gems Farm,lettuce,542,LBS",542,4914,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Hidden gems Farm_557","557","true"
"2022-11-18","arugula","TR558","558","scissortail farms","H558","scissortail farms,arugula,2815,LBS",2815,5980,"ACME BRAND, FROZEN SALAD, 25 LB CASE","scissortail farms_558","558","true"
"2021-12-07","kale","TR559","559","Starview Farms","H559","Starview Farms,kale,1995,LBS",1995,8581,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_559","559","false"
"2022-08-21","basil","TR560","560","Orchard Valley Farm","H560","Orchard Valley Farm,basil,7140,LBS",7140,9530,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Orchard Valley Farm_560","560","false"
"2022-09-20","kale","TR561","561","Starview Farms","H561","Starview Farms,kale,1699,LBS",1699,3470,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Starview Farms_561","561","false"
"2021-09-14","bell peppers","TR562","562","Green Acres Farm","H562","Green Acres Farm,bell peppers,5088,LBS",5088,5320,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Green Acres Farm_562","562","false"
"2022-02-13","lettuce","TR563","563","Hidden gems Farm","H563","Hidden gems Farm,lettuce,458,LBS",458,4547,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Hidden gems Farm_563","563","true"
"2022-07-11","melons","TR564","564","roland farms","H564","roland farms,melons,3546,LBS",3546,5822,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_564","564","false"
"2022-01-24","lettuce","TR565","565","Hidden gems Farm","H565","Hidden gems Farm,lettuce,460,LBS",460,3640,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Hidden gems Farm_565","565","true"
"2022-03-02","melons","TR566","566","roland farms","H566","roland farms,melons,3506,LBS",3506,8442,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","roland farms_566","566","false"
"2022-06-12","melons","TR567","567","roland farms","H567","roland farms,melons,3361,LBS",3361,4330,"ACME BRAND, FROZEN SALAD, 25 LB CASE","roland farms_567","567","false"
"2022-09-12","lettuce","TR568","568","Mena Farm","H568","Mena Farm,lettuce,683,LBS",683,1728,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Mena Farm_568","568","false"
"2022-09-11","chili peppers","TR569","569","Sweetwater Farm ","H569","Sweetwater Farm ,chili peppers,6434,LBS",6434,5283,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sweetwater Farm _569","569","false"
"2022-01-13","arugula","TR570","570","scissortail farms","H570","scissortail farms,arugula,2792,LBS",2792,2077,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","scissortail farms_570","570","false"
"2022-07-21","parsley","TR571","571","Meadowbrook Farm","H571","Meadowbrook Farm,parsley,8353,LBS",8353,8422,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_571","571","false"
"2021-11-08","lettuce","TR572","572","Hidden gems Farm","H572","Hidden gems Farm,lettuce,188,LBS",188,7392,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Hidden gems Farm_572","572","false"
"2022-04-21","melons","TR573","573","roland farms","H573","roland farms,melons,3307,LBS",3307,4857,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_573","573","false"
"2022-03-01","spinach","TR574","574","Cerritos Farm","H574","Cerritos Farm,spinach,1439,LBS",1439,2445,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Cerritos Farm_574","574","false"
"2022-06-11","arugula","TR575","575","scissortail farms","H575","scissortail farms,arugula,2761,LBS",2761,2096,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","scissortail farms_575","575","false"
"2022-05-04","potato","TR576","576","Deep Root Farms","H576","Deep Root Farms,potato,8781,LBS",8781,9355,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_576","576","true"
"2021-09-10","chili peppers","TR577","577","Harvest Moon Farms","H577","Harvest Moon Farms,chili peppers,6352,LBS",6352,6767,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Harvest Moon Farms_577","577","false"
"2022-01-06","parsley","TR578","578","Meadowbrook Farm","H578","Meadowbrook Farm,parsley,8155,LBS",8155,6539,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowbrook Farm_578","578","false"
"2023-01-02","arugula","TR579","579","Potomac Vegetable Farms","H579","Potomac Vegetable Farms,arugula,2609,LBS",2609,5940,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Potomac Vegetable Farms_579","579","false"
"2022-06-17","melons","TR580","580","scissortail farms","H580","scissortail farms,melons,3162,LBS",3162,7206,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","scissortail farms_580","580","false"
"2021-09-23","parsley","TR581","581","Deep Root Farms","H581","Deep Root Farms,parsley,8473,LBS",8473,9939,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Deep Root Farms_581","581","false"
"2022-05-13","lettuce","TR582","582","Hidden gems Farm","H582","Hidden gems Farm,lettuce,612,LBS",612,5914,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Hidden gems Farm_582","582","false"
"2021-11-22","potato","TR583","583","Meadowlark Farm","H583","Meadowlark Farm,potato,9013,LBS",9013,7835,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowlark Farm_583","583","false"
"2022-02-01","Cucumbers","TR584","584","Stonehall Farm","H584","Stonehall Farm,Cucumbers,4539,LBS",4539,5901,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Stonehall Farm_584","584","false"
"2023-01-19","parsley","TR585","585","Meadowbrook Farm","H585","Meadowbrook Farm,parsley,7943,LBS",7943,2592,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Meadowbrook Farm_585","585","true"
"2022-02-03","bell peppers","TR586","586","Green Acres Farm","H586","Green Acres Farm,bell peppers,5101,LBS",5101,5427,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Green Acres Farm_586","586","false"
"2022-08-31","spinach","TR587","587","Cerritos Farm","H587","Cerritos Farm,spinach,1356,LBS",1356,6668,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Cerritos Farm_587","587","false"
"2022-04-13","bell peppers","TR588","588","Green Acres Farm","H588","Green Acres Farm,bell peppers,5096,LBS",5096,8410,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Green Acres Farm_588","588","false"
"2022-01-22","basil","TR589","589","Sweetwater Farm ","H589","Sweetwater Farm ,basil,6735,LBS",6735,4957,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sweetwater Farm _589","589","false"
"2022-09-13","spinach","TR590","590","Cerritos Farm","H590","Cerritos Farm,spinach,1313,LBS",1313,7062,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Cerritos Farm_590","590","true"
"2022-02-01","Item","TR591","591","Red Barn Farms","H591","Red Barn Farms,Item,9601,LBS",9601,6568,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Red Barn Farms_591","591","true"
"2021-08-06","bell peppers","TR592","592","Green Acres Farm","H592","Green Acres Farm,bell peppers,5076,LBS",5076,5687,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Green Acres Farm_592","592","false"
"2021-09-18","spinach","TR593","593","Cerritos Farm","H593","Cerritos Farm,spinach,1173,LBS",1173,6364,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_593","593","false"
"2022-01-10","Cucumbers","TR594","594","Green Acres Farm","H594","Green Acres Farm,Cucumbers,4828,LBS",4828,6344,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Green Acres Farm_594","594","false"
"2021-08-29","Item","TR595","595","Red Barn Farms","H595","Red Barn Farms,Item,9837,LBS",9837,5752,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Red Barn Farms_595","595","false"
"2022-04-14","Tomatoes","TR596","596","Burnt Mill Farm","H596","Burnt Mill Farm,Tomatoes,4037,LBS",4037,7574,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Burnt Mill Farm_596","596","true"
"2022-07-10","kale","TR597","597","Potomac Vegetable Farms","H597","Potomac Vegetable Farms,kale,2216,LBS",2216,2005,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Potomac Vegetable Farms_597","597","false"
"2021-11-24","bell peppers","TR598","598","Sunny Fields Farm ","H598","Sunny Fields Farm ,bell peppers,5643,LBS",5643,7754,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sunny Fields Farm _598","598","false"
"2021-11-26","chili peppers","TR599","599","Harvest Moon Farms","H599","Harvest Moon Farms,chili peppers,6185,LBS",6185,4405,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Harvest Moon Farms_599","599","false"
"2021-08-26","cilantro","TR600","600","Orchard Valley Farm","H600","Orchard Valley Farm,cilantro,7392,LBS",7392,2276,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Orchard Valley Farm_600","600","false"
"2022-06-29","spinach","TR601","601","Cerritos Farm","H601","Cerritos Farm,spinach,1263,LBS",1263,8288,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Cerritos Farm_601","601","false"
"2022-11-26","parsley","TR602","602","Meadowbrook Farm","H602","Meadowbrook Farm,parsley,8359,LBS",8359,5021,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_602","602","true"
"2022-12-05","lettuce","TR603","603","Mena Farm","H603","Mena Farm,lettuce,693,LBS",693,9495,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Mena Farm_603","603","false"
